index,budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,cast,crew,director
421,47398441,Drama,https://example.com/movie-422,MV20240422,drama movie 2024,hi,Golden Dastaan 422,Golden Dastaan 422 is a drama story set in 2024.,70.5,Tiger Eye Films,India,2024-02-02,189593764,108,Hindi,Released,Experience Golden Dastaan 422,Golden Dastaan 422,7.8,38351,Lead Actor|Lead Actress,Main Unit,Rohit Dutta
422,55655922,Thriller,https://example.com/movie-423,MV20250423,thriller movie 2025,hi,Broken Junoon 423,Broken Junoon 423 is a thriller story set in 2025.,93.5,Mehfil Motion,India,2025-03-03,111311844,100,Hindi,Released,Experience Broken Junoon 423,Broken Junoon 423,8.4,8758,Lead Actor|Lead Actress,Main Unit,Raj Malhotra
423,49019729,Romance,https://example.com/movie-424,MV20230424,romance movie 2023,hi,Hidden Raaz 424,Hidden Raaz 424 is a romance story set in 2023.,57.0,Shakti Studios,India,2023-04-04,98039458,133,Hindi,Released,Experience Hidden Raaz 424,Hidden Raaz 424,7.4,11035,Lead Actor|Lead Actress,Main Unit,Neha Batra
424,67940967,Comedy,https://example.com/movie-425,MV20240425,comedy movie 2024,hi,Final Aag 425,Final Aag 425 is a comedy story set in 2024.,68.8,Tiger Eye Films,India,2024-05-05,271763868,102,Hindi,Released,Experience Final Aag 425,Final Aag 425,7.5,48404,Lead Actor|Lead Actress,Main Unit,Neha Batra
425,49071191,Adventure,https://example.com/movie-426,MV20250426,adventure movie 2025,hi,Neon Kasam 426,Neon Kasam 426 is a adventure story set in 2025.,60.1,Vajra Pictures,India,2025-06-06,147213573,131,Hindi,Released,Experience Neon Kasam 426,Neon Kasam 426,8.4,4651,Lead Actor|Lead Actress,Main Unit,Kunal Arora
426,128821100,Horror,https://example.com/movie-427,MV20230427,horror movie 2023,hi,Crimson Awaaz 427,Crimson Awaaz 427 is a horror story set in 2023.,58.0,Shakti Studios,India,2023-07-07,515284400,118,Hindi,Released,Experience Crimson Awaaz 427,Crimson Awaaz 427,7.7,19701,Lead Actor|Lead Actress,Main Unit,Priya Menon
427,100672859,Mystery,https://example.com/movie-428,MV20240428,mystery movie 2024,hi,Shadow Nazar 428,Shadow Nazar 428 is a mystery story set in 2024.,74.6,Shakti Studios,India,2024-08-08,402691436,145,Hindi,Released,Experience Shadow Nazar 428,Shadow Nazar 428,7.4,20309,Lead Actor|Lead Actress,Main Unit,Rohit Dutta
428,128698396,SciFi,https://example.com/movie-429,MV20250429,scifi movie 2025,hi,Electric Raat 429,Electric Raat 429 is a scifi story set in 2025.,74.9,Vajra Pictures,India,2025-09-09,386095188,144,Hindi,Released,Experience Electric Raat 429,Electric Raat 429,8.1,33532,Lead Actor|Lead Actress,Main Unit,Neha Batra
429,56272427,Fantasy,https://example.com/movie-430,MV20230430,fantasy movie 2023,hi,Frozen Dhadkan 430,Frozen Dhadkan 430 is a fantasy story set in 2023.,61.5,Vajra Pictures,India,2023-10-10,225089708,138,Hindi,Released,Experience Frozen Dhadkan 430,Frozen Dhadkan 430,9.2,2766,Lead Actor|Lead Actress,Main Unit,Neha Batra
430,122605150,Action,https://example.com/movie-431,MV20240431,action movie 2024,hi,Burning Safar 431,Burning Safar 431 is a action story set in 2024.,55.1,Shakti Studios,India,2024-11-11,490420600,104,Hindi,Released,Experience Burning Safar 431,Burning Safar 431,8.3,49570,Lead Actor|Lead Actress,Main Unit,Kunal Arora
431,44109045,Drama,https://example.com/movie-432,MV20250432,drama movie 2025,hi,Secret Dastaan 432,Secret Dastaan 432 is a drama story set in 2025.,97.3,Raftar Pictures,India,2025-12-12,176436180,103,Hindi,Released,Experience Secret Dastaan 432,Secret Dastaan 432,7.5,5125,Lead Actor|Lead Actress,Main Unit,Rohit Dutta
432,74995026,Thriller,https://example.com/movie-433,MV20230433,thriller movie 2023,hi,Silent Junoon 433,Silent Junoon 433 is a thriller story set in 2023.,93.6,Shakti Studios,India,2023-01-13,374975130,145,Hindi,Released,Experience Silent Junoon 433,Silent Junoon 433,7.9,47130,Lead Actor|Lead Actress,Main Unit,Neha Batra
433,77928934,Romance,https://example.com/movie-434,MV20240434,romance movie 2024,hi,Golden Raaz 434,Golden Raaz 434 is a romance story set in 2024.,59.1,Shakti Studios,India,2024-02-14,155857868,135,Hindi,Released,Experience Golden Raaz 434,Golden Raaz 434,6.6,54937,Lead Actor|Lead Actress,Main Unit,Rohit Dutta
434,64148093,Comedy,https://example.com/movie-435,MV20250435,comedy movie 2025,hi,Broken Aag 435,Broken Aag 435 is a comedy story set in 2025.,73.7,Vajra Pictures,India,2025-03-15,256592372,118,Hindi,Released,Experience Broken Aag 435,Broken Aag 435,9.3,16717,Lead Actor|Lead Actress,Main Unit,Raj Malhotra
435,61501299,Adventure,https://example.com/movie-436,MV20230436,adventure movie 2023,hi,Hidden Kasam 436,Hidden Kasam 436 is a adventure story set in 2023.,90.8,Tiger Eye Films,India,2023-04-16,184503897,102,Hindi,Released,Experience Hidden Kasam 436,Hidden Kasam 436,7.2,30871,Lead Actor|Lead Actress,Main Unit,Aman Chaudhary
436,39181143,Horror,https://example.com/movie-437,MV20240437,horror movie 2024,hi,Final Awaaz 437,Final Awaaz 437 is a horror story set in 2024.,88.5,Raftar Pictures,India,2024-05-17,117543429,126,Hindi,Released,Experience Final Awaaz 437,Final Awaaz 437,8.1,11384,Lead Actor|Lead Actress,Main Unit,Neha Batra
437,52868462,Mystery,https://example.com/movie-438,MV20250438,mystery movie 2025,hi,Neon Nazar 438,Neon Nazar 438 is a mystery story set in 2025.,72.5,Tiger Eye Films,India,2025-06-18,264342310,117,Hindi,Released,Experience Neon Nazar 438,Neon Nazar 438,7.9,51684,Lead Actor|Lead Actress,Main Unit,Kunal Arora
438,117080722,SciFi,https://example.com/movie-439,MV20230439,scifi movie 2023,hi,Crimson Raat 439,Crimson Raat 439 is a scifi story set in 2023.,91.7,Tiger Eye Films,India,2023-07-19,468322888,143,Hindi,Released,Experience Crimson Raat 439,Crimson Raat 439,6.5,54126,Lead Actor|Lead Actress,Main Unit,Kunal Arora
439,37242388,Fantasy,https://example.com/movie-440,MV20240440,fantasy movie 2024,hi,Shadow Dhadkan 440,Shadow Dhadkan 440 is a fantasy story set in 2024.,64.2,Vajra Pictures,India,2024-08-20,111727164,120,Hindi,Released,Experience Shadow Dhadkan 440,Shadow Dhadkan 440,8.9,10920,Lead Actor|Lead Actress,Main Unit,Raj Malhotra
440,48336132,Action,https://example.com/movie-441,MV20250441,action movie 2025,hi,Electric Safar 441,Electric Safar 441 is a action story set in 2025.,57.1,Tiger Eye Films,India,2025-09-21,96672264,123,Hindi,Released,Experience Electric Safar 441,Electric Safar 441,7.2,54945,Lead Actor|Lead Actress,Main Unit,Rohit Dutta
441,38677772,Drama,https://example.com/movie-442,MV20230442,drama movie 2023,hi,Frozen Dastaan 442,Frozen Dastaan 442 is a drama story set in 2023.,87.2,Tiger Eye Films,India,2023-10-22,116033316,105,Hindi,Released,Experience Frozen Dastaan 442,Frozen Dastaan 442,7.0,31480,Lead Actor|Lead Actress,Main Unit,Rohit Dutta
442,51592965,Thriller,https://example.com/movie-443,MV20240443,thriller movie 2024,hi,Burning Junoon 443,Burning Junoon 443 is a thriller story set in 2024.,90.7,Shakti Studios,India,2024-11-23,257964825,121,Hindi,Released,Experience Burning Junoon 443,Burning Junoon 443,9.3,9766,Lead Actor|Lead Actress,Main Unit,Raj Malhotra
443,27925970,Romance,https://example.com/movie-444,MV20250444,romance movie 2025,hi,Secret Raaz 444,Secret Raaz 444 is a romance story set in 2025.,80.2,Shakti Studios,India,2025-12-24,55851940,110,Hindi,Released,Experience Secret Raaz 444,Secret Raaz 444,9.1,6114,Lead Actor|Lead Actress,Main Unit,Rohit Dutta
444,69499873,Comedy,https://example.com/movie-445,MV20230445,comedy movie 2023,hi,Silent Aag 445,Silent Aag 445 is a comedy story set in 2023.,59.0,Tiger Eye Films,India,2023-01-25,138999746,100,Hindi,Released,Experience Silent Aag 445,Silent Aag 445,8.9,54211,Lead Actor|Lead Actress,Main Unit,Neha Batra
445,78015826,Adventure,https://example.com/movie-446,MV20240446,adventure movie 2024,hi,Golden Kasam 446,Golden Kasam 446 is a adventure story set in 2024.,62.2,Tiger Eye Films,India,2024-02-26,390079130,99,Hindi,Released,Experience Golden Kasam 446,Golden Kasam 446,8.0,48676,Lead Actor|Lead Actress,Main Unit,Raj Malhotra
446,61907428,Horror,https://example.com/movie-447,MV20250447,horror movie 2025,hi,Broken Awaaz 447,Broken Awaaz 447 is a horror story set in 2025.,73.3,Tiger Eye Films,India,2025-03-27,247629712,126,Hindi,Released,Experience Broken Awaaz 447,Broken Awaaz 447,7.3,13465,Lead Actor|Lead Actress,Main Unit,Aman Chaudhary
447,64608344,Mystery,https://example.com/movie-448,MV20230448,mystery movie 2023,hi,Hidden Nazar 448,Hidden Nazar 448 is a mystery story set in 2023.,81.4,Raftar Pictures,India,2023-04-28,323041720,124,Hindi,Released,Experience Hidden Nazar 448,Hidden Nazar 448,8.2,43620,Lead Actor|Lead Actress,Main Unit,Raj Malhotra
448,81268745,SciFi,https://example.com/movie-449,MV20240449,scifi movie 2024,hi,Final Raat 449,Final Raat 449 is a scifi story set in 2024.,57.6,Vajra Pictures,India,2024-05-01,243806235,139,Hindi,Released,Experience Final Raat 449,Final Raat 449,7.1,10193,Lead Actor|Lead Actress,Main Unit,Priya Menon
449,27621269,Fantasy,https://example.com/movie-450,MV20250450,fantasy movie 2025,hi,Neon Dhadkan 450,Neon Dhadkan 450 is a fantasy story set in 2025.,82.1,Vajra Pictures,India,2025-06-02,138106345,148,Hindi,Released,Experience Neon Dhadkan 450,Neon Dhadkan 450,8.8,53291,Lead Actor|Lead Actress,Main Unit,Neha Batra
450,92430081,Action,https://example.com/movie-451,MV20230451,action movie 2023,hi,Crimson Safar 451,Crimson Safar 451 is a action story set in 2023.,78.4,Mehfil Motion,India,2023-07-03,369720324,122,Hindi,Released,Experience Crimson Safar 451,Crimson Safar 451,7.8,38270,Lead Actor|Lead Actress,Main Unit,Priya Menon
451,129493639,Drama,https://example.com/movie-452,MV20240452,drama movie 2024,hi,Shadow Dastaan 452,Shadow Dastaan 452 is a drama story set in 2024.,56.1,Mehfil Motion,India,2024-08-04,517974556,101,Hindi,Released,Experience Shadow Dastaan 452,Shadow Dastaan 452,8.1,3120,Lead Actor|Lead Actress,Main Unit,Neha Batra
452,46424479,Thriller,https://example.com/movie-453,MV20250453,thriller movie 2025,hi,Electric Junoon 453,Electric Junoon 453 is a thriller story set in 2025.,70.4,Tiger Eye Films,India,2025-09-05,92848958,113,Hindi,Released,Experience Electric Junoon 453,Electric Junoon 453,8.1,16454,Lead Actor|Lead Actress,Main Unit,Rohit Dutta
453,32503932,Romance,https://example.com/movie-454,MV20230454,romance movie 2023,hi,Frozen Raaz 454,Frozen Raaz 454 is a romance story set in 2023.,77.9,Raftar Pictures,India,2023-10-06,97511796,134,Hindi,Released,Experience Frozen Raaz 454,Frozen Raaz 454,8.7,49503,Lead Actor|Lead Actress,Main Unit,Kunal Arora
454,48635791,Comedy,https://example.com/movie-455,MV20240455,comedy movie 2024,hi,Burning Aag 455,Burning Aag 455 is a comedy story set in 2024.,95.2,Tiger Eye Films,India,2024-11-07,145907373,135,Hindi,Released,Experience Burning Aag 455,Burning Aag 455,9.4,12584,Lead Actor|Lead Actress,Main Unit,Kunal Arora
455,119415847,Adventure,https://example.com/movie-456,MV20250456,adventure movie 2025,hi,Secret Kasam 456,Secret Kasam 456 is a adventure story set in 2025.,85.0,Mehfil Motion,India,2025-12-08,477663388,134,Hindi,Released,Experience Secret Kasam 456,Secret Kasam 456,9.1,3048,Lead Actor|Lead Actress,Main Unit,Aman Chaudhary
456,91065552,Horror,https://example.com/movie-457,MV20230457,horror movie 2023,hi,Silent Awaaz 457,Silent Awaaz 457 is a horror story set in 2023.,79.2,Vajra Pictures,India,2023-01-09,364262208,109,Hindi,Released,Experience Silent Awaaz 457,Silent Awaaz 457,6.8,54310,Lead Actor|Lead Actress,Main Unit,Neha Batra
457,27674689,Mystery,https://example.com/movie-458,MV20240458,mystery movie 2024,hi,Golden Nazar 458,Golden Nazar 458 is a mystery story set in 2024.,58.9,Tiger Eye Films,India,2024-02-10,138373445,98,Hindi,Released,Experience Golden Nazar 458,Golden Nazar 458,6.9,15539,Lead Actor|Lead Actress,Main Unit,Raj Malhotra
458,48818260,SciFi,https://example.com/movie-459,MV20250459,scifi movie 2025,hi,Broken Raat 459,Broken Raat 459 is a scifi story set in 2025.,63.7,Mehfil Motion,India,2025-03-11,195273040,101,Hindi,Released,Experience Broken Raat 459,Broken Raat 459,6.6,48185,Lead Actor|Lead Actress,Main Unit,Rohit Dutta
459,39887509,Fantasy,https://example.com/movie-460,MV20230460,fantasy movie 2023,hi,Hidden Dhadkan 460,Hidden Dhadkan 460 is a fantasy story set in 2023.,80.2,Shakti Studios,India,2023-04-12,159550036,102,Hindi,Released,Experience Hidden Dhadkan 460,Hidden Dhadkan 460,9.1,51948,Lead Actor|Lead Actress,Main Unit,Neha Batra
460,70172462,Action,https://example.com/movie-461,MV20240461,action movie 2024,hi,Final Safar 461,Final Safar 461 is a action story set in 2024.,95.5,Mehfil Motion,India,2024-05-13,280689848,118,Hindi,Released,Experience Final Safar 461,Final Safar 461,7.5,7821,Lead Actor|Lead Actress,Main Unit,Aman Chaudhary
461,90390879,Drama,https://example.com/movie-462,MV20250462,drama movie 2025,hi,Neon Dastaan 462,Neon Dastaan 462 is a drama story set in 2025.,86.5,Raftar Pictures,India,2025-06-14,361563516,109,Hindi,Released,Experience Neon Dastaan 462,Neon Dastaan 462,7.6,43094,Lead Actor|Lead Actress,Main Unit,Neha Batra
462,54962391,Thriller,https://example.com/movie-463,MV20230463,thriller movie 2023,hi,Crimson Junoon 463,Crimson Junoon 463 is a thriller story set in 2023.,93.3,Vajra Pictures,India,2023-07-15,164887173,122,Hindi,Released,Experience Crimson Junoon 463,Crimson Junoon 463,8.2,24584,Lead Actor|Lead Actress,Main Unit,Aman Chaudhary
463,25241310,Romance,https://example.com/movie-464,MV20240464,romance movie 2024,hi,Shadow Raaz 464,Shadow Raaz 464 is a romance story set in 2024.,84.6,Mehfil Motion,India,2024-08-16,126206550,147,Hindi,Released,Experience Shadow Raaz 464,Shadow Raaz 464,6.6,48964,Lead Actor|Lead Actress,Main Unit,Aman Chaudhary
464,107058189,Comedy,https://example.com/movie-465,MV20250465,comedy movie 2025,hi,Electric Aag 465,Electric Aag 465 is a comedy story set in 2025.,62.8,Vajra Pictures,India,2025-09-17,321174567,138,Hindi,Released,Experience Electric Aag 465,Electric Aag 465,7.2,54205,Lead Actor|Lead Actress,Main Unit,Raj Malhotra
465,35443030,Adventure,https://example.com/movie-466,MV20230466,adventure movie 2023,hi,Frozen Kasam 466,Frozen Kasam 466 is a adventure story set in 2023.,95.3,Vajra Pictures,India,2023-10-18,106329090,120,Hindi,Released,Experience Frozen Kasam 466,Frozen Kasam 466,6.7,50046,Lead Actor|Lead Actress,Main Unit,Raj Malhotra
466,114929175,Horror,https://example.com/movie-467,MV20240467,horror movie 2024,hi,Burning Awaaz 467,Burning Awaaz 467 is a horror story set in 2024.,82.4,Mehfil Motion,India,2024-11-19,459716700,126,Hindi,Released,Experience Burning Awaaz 467,Burning Awaaz 467,9.3,47662,Lead Actor|Lead Actress,Main Unit,Neha Batra
467,59448045,Mystery,https://example.com/movie-468,MV20250468,mystery movie 2025,hi,Secret Nazar 468,Secret Nazar 468 is a mystery story set in 2025.,64.0,Shakti Studios,India,2025-12-20,118896090,144,Hindi,Released,Experience Secret Nazar 468,Secret Nazar 468,8.4,24169,Lead Actor|Lead Actress,Main Unit,Kunal Arora
468,80568711,SciFi,https://example.com/movie-469,MV20230469,scifi movie 2023,hi,Silent Raat 469,Silent Raat 469 is a scifi story set in 2023.,71.6,Shakti Studios,India,2023-01-21,402843555,122,Hindi,Released,Experience Silent Raat 469,Silent Raat 469,8.5,12101,Lead Actor|Lead Actress,Main Unit,Raj Malhotra
469,102585294,Fantasy,https://example.com/movie-470,MV20240470,fantasy movie 2024,hi,Golden Dhadkan 470,Golden Dhadkan 470 is a fantasy story set in 2024.,71.1,Mehfil Motion,India,2024-02-22,307755882,108,Hindi,Released,Experience Golden Dhadkan 470,Golden Dhadkan 470,8.9,52890,Lead Actor|Lead Actress,Main Unit,Rohit Dutta
470,67777459,Action,https://example.com/movie-471,MV20250471,action movie 2025,hi,Broken Safar 471,Broken Safar 471 is a action story set in 2025.,89.4,Tiger Eye Films,India,2025-03-23,271109836,104,Hindi,Released,Experience Broken Safar 471,Broken Safar 471,6.3,2515,Lead Actor|Lead Actress,Main Unit,Raj Malhotra
471,35066654,Drama,https://example.com/movie-472,MV20230472,drama movie 2023,hi,Hidden Dastaan 472,Hidden Dastaan 472 is a drama story set in 2023.,62.3,Shakti Studios,India,2023-04-24,70133308,119,Hindi,Released,Experience Hidden Dastaan 472,Hidden Dastaan 472,7.4,49171,Lead Actor|Lead Actress,Main Unit,Kunal Arora
472,112729428,Thriller,https://example.com/movie-473,MV20240473,thriller movie 2024,hi,Final Junoon 473,Final Junoon 473 is a thriller story set in 2024.,93.4,Vajra Pictures,India,2024-05-25,338188284,136,Hindi,Released,Experience Final Junoon 473,Final Junoon 473,8.5,29467,Lead Actor|Lead Actress,Main Unit,Rohit Dutta
473,79932613,Romance,https://example.com/movie-474,MV20250474,romance movie 2025,hi,Neon Raaz 474,Neon Raaz 474 is a romance story set in 2025.,57.3,Tiger Eye Films,India,2025-06-26,319730452,140,Hindi,Released,Experience Neon Raaz 474,Neon Raaz 474,7.3,13650,Lead Actor|Lead Actress,Main Unit,Neha Batra
474,98774469,Comedy,https://example.com/movie-475,MV20230475,comedy movie 2023,hi,Crimson Aag 475,Crimson Aag 475 is a comedy story set in 2023.,65.2,Mehfil Motion,India,2023-07-27,493872345,107,Hindi,Released,Experience Crimson Aag 475,Crimson Aag 475,6.4,38671,Lead Actor|Lead Actress,Main Unit,Kunal Arora
475,108898287,Adventure,https://example.com/movie-476,MV20240476,adventure movie 2024,hi,Shadow Kasam 476,Shadow Kasam 476 is a adventure story set in 2024.,55.2,Shakti Studios,India,2024-08-28,544491435,110,Hindi,Released,Experience Shadow Kasam 476,Shadow Kasam 476,6.5,44586,Lead Actor|Lead Actress,Main Unit,Kunal Arora
476,88561576,Horror,https://example.com/movie-477,MV20250477,horror movie 2025,hi,Electric Awaaz 477,Electric Awaaz 477 is a horror story set in 2025.,63.9,Shakti Studios,India,2025-09-01,177123152,117,Hindi,Released,Experience Electric Awaaz 477,Electric Awaaz 477,8.2,6569,Lead Actor|Lead Actress,Main Unit,Raj Malhotra
477,111149847,Mystery,https://example.com/movie-478,MV20230478,mystery movie 2023,hi,Frozen Nazar 478,Frozen Nazar 478 is a mystery story set in 2023.,76.0,Tiger Eye Films,India,2023-10-02,555749235,109,Hindi,Released,Experience Frozen Nazar 478,Frozen Nazar 478,8.3,7172,Lead Actor|Lead Actress,Main Unit,Priya Menon
478,84020960,SciFi,https://example.com/movie-479,MV20240479,scifi movie 2024,hi,Burning Raat 479,Burning Raat 479 is a scifi story set in 2024.,70.9,Mehfil Motion,India,2024-11-03,420104800,114,Hindi,Released,Experience Burning Raat 479,Burning Raat 479,7.6,18455,Lead Actor|Lead Actress,Main Unit,Priya Menon
479,114586100,Fantasy,https://example.com/movie-480,MV20250480,fantasy movie 2025,hi,Secret Dhadkan 480,Secret Dhadkan 480 is a fantasy story set in 2025.,79.3,Raftar Pictures,India,2025-12-04,229172200,103,Hindi,Released,Experience Secret Dhadkan 480,Secret Dhadkan 480,6.7,46843,Lead Actor|Lead Actress,Main Unit,Kunal Arora
480,99303190,Action,https://example.com/movie-481,MV20230481,action movie 2023,hi,Silent Safar 481,Silent Safar 481 is a action story set in 2023.,72.8,Mehfil Motion,India,2023-01-05,198606380,122,Hindi,Released,Experience Silent Safar 481,Silent Safar 481,8.6,16110,Lead Actor|Lead Actress,Main Unit,Rohit Dutta
481,101868410,Drama,https://example.com/movie-482,MV20240482,drama movie 2024,hi,Golden Dastaan 482,Golden Dastaan 482 is a drama story set in 2024.,96.5,Vajra Pictures,India,2024-02-06,305605230,128,Hindi,Released,Experience Golden Dastaan 482,Golden Dastaan 482,8.4,32318,Lead Actor|Lead Actress,Main Unit,Priya Menon
482,92390918,Thriller,https://example.com/movie-483,MV20250483,thriller movie 2025,hi,Broken Junoon 483,Broken Junoon 483 is a thriller story set in 2025.,72.0,Mehfil Motion,India,2025-03-07,277172754,105,Hindi,Released,Experience Broken Junoon 483,Broken Junoon 483,8.9,3475,Lead Actor|Lead Actress,Main Unit,Raj Malhotra
483,50867257,Romance,https://example.com/movie-484,MV20230484,romance movie 2023,hi,Hidden Raaz 484,Hidden Raaz 484 is a romance story set in 2023.,95.8,Tiger Eye Films,India,2023-04-08,152601771,100,Hindi,Released,Experience Hidden Raaz 484,Hidden Raaz 484,6.7,15086,Lead Actor|Lead Actress,Main Unit,Neha Batra
484,44847882,Comedy,https://example.com/movie-485,MV20240485,comedy movie 2024,hi,Final Aag 485,Final Aag 485 is a comedy story set in 2024.,97.5,Tiger Eye Films,India,2024-05-09,179391528,118,Hindi,Released,Experience Final Aag 485,Final Aag 485,7.6,42305,Lead Actor|Lead Actress,Main Unit,Raj Malhotra
485,62071046,Adventure,https://example.com/movie-486,MV20250486,adventure movie 2025,hi,Neon Kasam 486,Neon Kasam 486 is a adventure story set in 2025.,71.7,Shakti Studios,India,2025-06-10,310355230,98,Hindi,Released,Experience Neon Kasam 486,Neon Kasam 486,7.5,22573,Lead Actor|Lead Actress,Main Unit,Raj Malhotra
486,45084652,Horror,https://example.com/movie-487,MV20230487,horror movie 2023,hi,Crimson Awaaz 487,Crimson Awaaz 487 is a horror story set in 2023.,77.5,Vajra Pictures,India,2023-07-11,135253956,134,Hindi,Released,Experience Crimson Awaaz 487,Crimson Awaaz 487,7.5,28360,Lead Actor|Lead Actress,Main Unit,Rohit Dutta
487,100522135,Mystery,https://example.com/movie-488,MV20240488,mystery movie 2024,hi,Shadow Nazar 488,Shadow Nazar 488 is a mystery story set in 2024.,87.6,Vajra Pictures,India,2024-08-12,201044270,148,Hindi,Released,Experience Shadow Nazar 488,Shadow Nazar 488,9.2,8122,Lead Actor|Lead Actress,Main Unit,Rohit Dutta
488,76411224,SciFi,https://example.com/movie-489,MV20250489,scifi movie 2025,hi,Electric Raat 489,Electric Raat 489 is a scifi story set in 2025.,92.8,Mehfil Motion,India,2025-09-13,382056120,134,Hindi,Released,Experience Electric Raat 489,Electric Raat 489,9.0,18510,Lead Actor|Lead Actress,Main Unit,Rohit Dutta
489,107979370,Fantasy,https://example.com/movie-490,MV20230490,fantasy movie 2023,hi,Frozen Dhadkan 490,Frozen Dhadkan 490 is a fantasy story set in 2023.,56.6,Vajra Pictures,India,2023-10-14,539896850,100,Hindi,Released,Experience Frozen Dhadkan 490,Frozen Dhadkan 490,7.1,10627,Lead Actor|Lead Actress,Main Unit,Priya Menon
490,61048781,Action,https://example.com/movie-491,MV20240491,action movie 2024,hi,Burning Safar 491,Burning Safar 491 is a action story set in 2024.,84.7,Tiger Eye Films,India,2024-11-15,244195124,99,Hindi,Released,Experience Burning Safar 491,Burning Safar 491,6.4,32343,Lead Actor|Lead Actress,Main Unit,Kunal Arora
491,116919283,Drama,https://example.com/movie-492,MV20250492,drama movie 2025,hi,Secret Dastaan 492,Secret Dastaan 492 is a drama story set in 2025.,68.4,Mehfil Motion,India,2025-12-16,233838566,112,Hindi,Released,Experience Secret Dastaan 492,Secret Dastaan 492,8.9,46825,Lead Actor|Lead Actress,Main Unit,Kunal Arora
492,61160937,Thriller,https://example.com/movie-493,MV20230493,thriller movie 2023,hi,Silent Junoon 493,Silent Junoon 493 is a thriller story set in 2023.,96.9,Raftar Pictures,India,2023-01-17,305804685,136,Hindi,Released,Experience Silent Junoon 493,Silent Junoon 493,7.6,22228,Lead Actor|Lead Actress,Main Unit,Kunal Arora
493,124447927,Romance,https://example.com/movie-494,MV20240494,romance movie 2024,hi,Golden Raaz 494,Golden Raaz 494 is a romance story set in 2024.,74.0,Shakti Studios,India,2024-02-18,622239635,146,Hindi,Released,Experience Golden Raaz 494,Golden Raaz 494,9.1,27884,Lead Actor|Lead Actress,Main Unit,Neha Batra
494,33806960,Comedy,https://example.com/movie-495,MV20250495,comedy movie 2025,hi,Broken Aag 495,Broken Aag 495 is a comedy story set in 2025.,90.3,Vajra Pictures,India,2025-03-19,135227840,143,Hindi,Released,Experience Broken Aag 495,Broken Aag 495,7.8,11618,Lead Actor|Lead Actress,Main Unit,Kunal Arora
495,28885356,Adventure,https://example.com/movie-496,MV20230496,adventure movie 2023,hi,Hidden Kasam 496,Hidden Kasam 496 is a adventure story set in 2023.,60.8,Vajra Pictures,India,2023-04-20,86656068,110,Hindi,Released,Experience Hidden Kasam 496,Hidden Kasam 496,8.9,38468,Lead Actor|Lead Actress,Main Unit,Priya Menon
496,119574367,Horror,https://example.com/movie-497,MV20240497,horror movie 2024,hi,Final Awaaz 497,Final Awaaz 497 is a horror story set in 2024.,65.7,Raftar Pictures,India,2024-05-21,358723101,115,Hindi,Released,Experience Final Awaaz 497,Final Awaaz 497,7.7,24817,Lead Actor|Lead Actress,Main Unit,Raj Malhotra
497,116425675,Mystery,https://example.com/movie-498,MV20250498,mystery movie 2025,hi,Neon Nazar 498,Neon Nazar 498 is a mystery story set in 2025.,76.7,Mehfil Motion,India,2025-06-22,232851350,113,Hindi,Released,Experience Neon Nazar 498,Neon Nazar 498,8.2,9318,Lead Actor|Lead Actress,Main Unit,Priya Menon
498,103769733,SciFi,https://example.com/movie-499,MV20230499,scifi movie 2023,hi,Crimson Raat 499,Crimson Raat 499 is a scifi story set in 2023.,80.5,Mehfil Motion,India,2023-07-23,415078932,120,Hindi,Released,Experience Crimson Raat 499,Crimson Raat 499,6.8,32302,Lead Actor|Lead Actress,Main Unit,Priya Menon
499,28684342,Fantasy,https://example.com/movie-500,MV20240500,fantasy movie 2024,hi,Shadow Dhadkan 500,Shadow Dhadkan 500 is a fantasy story set in 2024.,87.2,Raftar Pictures,India,2024-08-24,143421710,101,Hindi,Released,Experience Shadow Dhadkan 500,Shadow Dhadkan 500,8.4,19882,Lead Actor|Lead Actress,Main Unit,Kunal Arora
